accountId,matchId,visionScore
25464128,1401527225,17
25464128,1399383560,21
25464128,1378643535,28
25464128,1377122681,25
25464128,1377102015,25
1869749,1403711944,46
1869749,1403596136,35
1869749,1403569828,12
1869749,1403554794,23
1869749,1403195104,21
1869749,1403125154,13
1869749,1402986906,18
1869749,1402967823,34
1869749,1402965231,0
1869749,1402937538,9
1757170,1403382267,19
1757170,1403347975,11
1757170,1403006868,35
1757170,1402532120,21
1757170,1402507365,25
1757170,1399669215,33
1757170,1399674540,1
1757170,1399373041,19
1757170,1399341358,24
1757170,1399316773,25
27142696,1404074101,10
27142696,1404036662,46
27142696,1403473352,60
27142696,1403454965,45
27142696,1403427481,28
27142696,1403307128,46
27142696,1403281830,45
27142696,1403210473,52
27142696,1403124324,63
27142696,1402874356,60
1402624,1398957488,12
1402624,1397197085,6
1402624,1396549236,6
1402624,1396468467,6
1402624,1396450420,8
1402624,1396429953,16
1402624,1396049551,1
1402624,1395925668,37
1402624,1296167466,14
1402624,1295569837,2
628527,1399610124,24
628527,1398957488,25
628527,1398512511,30
628527,1398211931,35
628527,1397197085,31
628527,1397165372,33
628527,1397138587,27
628527,1397048002,8
628527,1396549236,20
628527,1396528011,24
5857110,1404889023,13
5857110,1403758051,15
5857110,1403728360,7
5857110,1403685889,9
5857110,1403676217,13
5857110,1403637897,22
5857110,1403618615,4
5857110,1403451560,13
5857110,1403422462,15
5857110,1403404090,10
3131623,1402976583,5
3131623,1401902823,18
3131623,1401900208,0
3131623,1401873503,12
3131623,1401209660,10
3131623,1401194934,15
3131623,1401169866,10
3131623,1401171056,10
3131623,1400984509,8
3131623,1400960584,2
1929393,1404387027,34
1929393,1404245509,50
1929393,1404124448,34
1929393,1402976583,16
1929393,1402076481,20
1929393,1401956686,14
1929393,1401887484,14
1929393,1400458469,35
1929393,1400447154,46
1929393,1400228102,42
26363177,1404325108,8
26363177,1404072272,14
26363177,1404046570,17
26363177,1403989776,16
26363177,1403937134,7
26363177,1402571558,9
26363177,1402550805,16
26363177,1402516717,1
26363177,1401998298,16
26363177,1401249005,10
22034765,1398513558,66
22034765,1398452359,64
22034765,1398292113,41
22034765,1398263233,53
22034765,1397197085,41
22034765,1397178129,37
22034765,1394096442,63
22034765,1394072245,9
22034765,1394035066,39
22034765,1392930325,8
15101902,1404138274,10
15101902,1404121414,28
15101902,1404016979,21
15101902,1403985658,14
15101902,1403667892,22
15101902,1403482224,15
15101902,1403464196,26
15101902,1403454621,24
15101902,1402978804,14
15101902,1402967968,52
1628146,1404175440,9
1628146,1404158388,9
1628146,1404146387,19
1628146,1403938133,11
1628146,1403800827,8
1628146,1403776665,19
1628146,1403668598,10
1628146,1403670772,9
1628146,1403639211,8
1628146,1403622395,11
23980847,1403269823,10
23980847,1403244463,23
23980847,1403195493,17
23980847,1403141308,50
23980847,1402977405,31
23980847,1402958114,24
23980847,1402948221,34
23980847,1402917412,34
23980847,1402921829,0
23980847,1402520781,34
15734503,1403922268,54
15734503,1399625959,25
15734503,1399604409,33
15734503,1399596200,18
15734503,1399590775,23
15734503,1399247082,15
15734503,1399097173,23
15734503,1399075402,25
15734503,1399014228,29
15734503,1398995080,25
1498814,1404121703,40
1498814,1404078584,21
1498814,1400148173,28
1498814,1400122731,16
1498814,1399856194,12
1498814,1398798142,57
1498814,1398794573,23
1498814,1398776702,44
1498814,1398765126,58
1498814,1398735735,29
21662796,1402556342,54
21662796,1402012526,54
21662796,1401963069,106
21662796,1401930072,122
21662796,1401910338,48
21662796,1401877332,75
21662796,1401857702,72
21662796,1401848082,38
21662796,1401819625,41
21662796,1400902697,49
3397521,1399653653,30
3397521,1397147738,25
3397521,1396549236,24
3397521,1396537769,1
3397521,1396515814,16
3397521,1396490651,30
3397521,1391246229,19
3397521,1369713285,16
3397521,1368679210,8
3397521,1356539810,50
3243070,1396549236,28
3243070,1396537769,0
3243070,1389670832,26
3243070,1378960018,11
3243070,1378908244,13
3243070,1378002192,24
3243070,1377983145,26
3243070,1374899625,86
3243070,1363893946,9
3243070,1363874500,17
21846467,1403557366,9
21846467,1403540765,20
21846467,1401297158,27
21846467,1401283623,0
21846467,1401089597,17
21846467,1400768004,0
21846467,1400313433,27
21846467,1400297889,13
21846467,1400287671,24
21846467,1400281621,0
28840524,1402627210,19
28840524,1402440537,21
28840524,1402404755,46
28840524,1402175695,29
28840524,1401968569,31
28840524,1401937653,24
28840524,1401925517,10
28840524,1401909931,6
28840524,1401894822,4
28840524,1401875124,32
2346905,1401183126,9
2346905,1401161626,4
2346905,1401143436,23
2346905,1401128753,9
2346905,1401131092,15
2346905,1401117805,7
2346905,1401113885,13
2346905,1401101509,12
2346905,1399734133,8
2346905,1399673370,21
1725719,1404366708,44
1725719,1404336593,17
1725719,1404164635,33
1725719,1403453370,39
1725719,1403433685,17
1725719,1403404973,15
1725719,1403410366,1
1725719,1403005578,50
1725719,1402993128,1
1725719,1402939838,18
4863236,1403692615,37
4863236,1403577590,39
4863236,1403518901,16
4863236,1403439956,23
4863236,1403420678,18
4863236,1403386466,34
4863236,1403376609,17
4863236,1403318922,21
4863236,1403294618,15
4863236,1402770384,30
16142573,1404585402,14
16142573,1404455257,26
16142573,1404313044,10
16142573,1403672259,17
16142573,1403596192,20
16142573,1403578851,19
16142573,1403564180,38
16142573,1403548355,20
16142573,1403429789,18
16142573,1403318861,11
29083215,1400307704,23
29083215,1400302299,11
29083215,1396508168,18
29083215,1396479300,24
29083215,1396468467,34
29083215,1396275862,0
29083215,1396253433,26
29083215,1396215692,39
29083215,1396170193,33
29083215,1396044550,20
2850392,1404842009,31
2850392,1404645597,57
2850392,1404594912,30
2850392,1404566469,78
2850392,1404544554,46
2850392,1404523926,12
2850392,1404165748,22
2850392,1401204732,18
2850392,1401193701,31
2850392,1401175499,13
8335345,1402946113,25
8335345,1402927619,18
8335345,1402923332,5
8335345,1402906424,32
8335345,1402440758,11
8335345,1402399821,40
8335345,1402094499,30
8335345,1401892803,15
8335345,1401845663,28
8335345,1401470822,7
23440187,1396523344,19
23440187,1396490578,32
23440187,1396468467,12
23440187,1395827889,17
23440187,1395750473,7
23440187,1395713345,27
23440187,1395667842,16
23440187,1395498337,28
23440187,1395487063,21
23440187,1395485112,10
10254582,1404488632,1
10254582,1404466724,17
10254582,1404411254,32
10254582,1404379006,14
10254582,1404358331,5
10254582,1404348510,11
10254582,1404318917,12
10254582,1404304747,12
10254582,1404275960,17
10254582,1404268352,13
17850586,1396721874,14
17850586,1396575202,19
17850586,1396555157,30
17850586,1396542822,25
17850586,1396514060,20
17850586,1396492435,32
17850586,1396468467,31
17850586,1396460946,25
17850586,1396427036,19
17850586,1396412383,22
8252043,1404532436,30
8252043,1404521235,13
8252043,1404292316,26
8252043,1404040176,20
8252043,1404004325,33
8252043,1403933721,13
8252043,1403802677,24
8252043,1403360842,23
8252043,1403325381,15
8252043,1403301529,13
4438023,1404299943,31
4438023,1404289058,28
4438023,1404269597,10
4438023,1404266948,0
4438023,1404002183,15
4438023,1403621108,23
4438023,1403583875,23
4438023,1403567083,27
4438023,1403571996,7
4438023,1402440791,17
16343454,1404912432,20
16343454,1404855985,33
16343454,1404824173,17
16343454,1404436612,24
16343454,1404123874,16
16343454,1403686772,21
16343454,1403563061,18
16343454,1403542050,15
16343454,1403536584,20
16343454,1402970279,25
15392564,1404951712,13
15392564,1404906731,35
15392564,1404313385,38
15392564,1404145760,20
15392564,1404126294,23
15392564,1403715500,1
15392564,1403491531,20
15392564,1403468157,10
15392564,1403462308,10
15392564,1403454542,19
14292901,1403180079,15
14292901,1403005479,24
14292901,1402974750,20
14292901,1402964672,9
14292901,1401850945,16
14292901,1401831103,33
14292901,1401809712,15
14292901,1401802899,11
14292901,1401777739,22
14292901,1401783447,0
13422217,1404372049,17
13422217,1404361112,37
13422217,1403783189,45
13422217,1403344094,24
13422217,1402443079,29
13422217,1402087262,39
13422217,1402067893,22
13422217,1402038607,28
13422217,1402027733,13
13422217,1402011650,12
22590722,1402506013,1
22590722,1401826008,34
22590722,1401799467,6
22590722,1401353212,12
22590722,1400608927,16
22590722,1400574563,23
22590722,1400553694,12
22590722,1400528111,14
22590722,1399798824,18
22590722,1399781640,7
21792165,1404831637,27
21792165,1404644337,6
21792165,1404556948,16
21792165,1404225061,40
21792165,1404222315,14
21792165,1404210740,16
21792165,1404054409,10
21792165,1403551012,26
21792165,1403535687,43
21792165,1403521644,39
16494976,1404845047,16
16494976,1404831637,19
16494976,1404193725,30
16494976,1402727683,27
16494976,1402700490,38
16494976,1402637789,23
16494976,1401367335,46
16494976,1400980948,21
16494976,1400512808,9
16494976,1400498359,0
7385430,1404901288,24
7385430,1404881639,10
7385430,1404845495,22
7385430,1404831637,12
7385430,1404356750,17
7385430,1404275461,19
7385430,1404269087,8
7385430,1404164200,19
7385430,1404160485,0
7385430,1403814890,0
5822294,1404844852,51
5822294,1404831637,46
5822294,1404747348,53
5822294,1404643799,51
5822294,1403285388,28
5822294,1402733790,22
5822294,1401659793,33
5822294,1401125561,33
5822294,1401119016,22
5822294,1398021731,54
4081035,1404952952,7
4081035,1404867418,5
4081035,1404844852,10
4081035,1404831637,17
4081035,1404747348,18
4081035,1404643799,19
4081035,1404585486,18
4081035,1404549427,40
4081035,1403939291,6
4081035,1403818270,10
9121725,1404831637,12
9121725,1404393470,36
9121725,1404241090,22
9121725,1403704857,11
9121725,1403682538,62
9121725,1403312941,4
9121725,1403206145,28
9121725,1403187294,29
9121725,1402584294,29
9121725,1402528451,17
1402271,1404831637,23
1402271,1404739447,18
1402271,1404639877,7
1402271,1403751960,29
1402271,1403493171,19
1402271,1403477927,34
1402271,1403461905,24
1402271,1402798785,44
1402271,1402790654,41
1402271,1402772177,27
3622265,1404933944,15
3622265,1404831637,15
3622265,1404551804,14
3622265,1404354068,46
3622265,1404308101,22
3622265,1404244212,42
3622265,1404231275,15
3622265,1404150357,26
3622265,1403726328,35
3622265,1403708595,10
25296075,1404874131,10
25296075,1404843864,11
25296075,1404831637,9
25296075,1404749897,0
25296075,1404639877,3
25296075,1404607528,7
25296075,1404575044,13
25296075,1404560087,14
25296075,1404540036,5
25296075,1403224843,18
4606953,1404945568,27
4606953,1404745435,16
4606953,1404636772,17
4606953,1404596270,15
4606953,1404452351,29
4606953,1404428998,28
4606953,1404425417,1
4606953,1404393470,23
4606953,1404373273,15
4606953,1404352177,45
5733735,1404427740,29
5733735,1404393470,13
5733735,1404367700,15
5733735,1400575022,32
5733735,1400550380,36
5733735,1383735753,32
5733735,1383158907,14
5733735,1383128786,44
5733735,1383120907,0
5733735,1380214201,33
1695191,1404429270,51
1695191,1404393470,46
1695191,1404384032,11
1695191,1404342138,31
1695191,1404157586,28
1695191,1404082077,49
1695191,1404050775,28
1695191,1403571910,39
1695191,1403463594,46
1695191,1403447446,25
4790373,1404944710,39
4790373,1404924449,54
4790373,1404565042,35
4790373,1404528902,23
4790373,1404451308,17
4790373,1404428998,17
4790373,1404425417,1
4790373,1404393470,27
4790373,1404104033,8
4790373,1403767510,37
20420765,1404484148,25
20420765,1404448799,38
20420765,1404415474,16
20420765,1404393470,11
20420765,1404382583,15
20420765,1404283269,34
20420765,1404266168,10
20420765,1404252086,10
20420765,1404246355,18
20420765,1404242587,12
1701570,1404415126,26
1701570,1404393470,13
1701570,1403376471,24
1701570,1402862282,30
1701570,1402860988,10
1701570,1402748240,31
1701570,1402147419,16
1701570,1402144479,18
1701570,1402130668,32
1701570,1401991031,28
9053736,1404414935,24
9053736,1404393470,24
9053736,1404233570,5
9053736,1404240382,13
9053736,1404218984,23
9053736,1403981512,15
9053736,1403793365,38
9053736,1403757258,27
9053736,1403700029,13
9053736,1403685770,0
31213379,1404732100,64
31213379,1404641092,10
31213379,1404574972,16
31213379,1404551545,3
31213379,1404474530,26
31213379,1404431972,41
31213379,1404393470,23
31213379,1404360240,22
31213379,1404317220,4
31213379,1404312743,1
2636777,1404529403,20
2636777,1404510395,11
2636777,1404500447,20
2636777,1404480123,19
2636777,1404270328,19
2636777,1404252862,25
2636777,1404234950,16
2636777,1404241090,18
2636777,1403713341,11
2636777,1403684481,16
17053904,1404369510,52
17053904,1404343927,95
17053904,1404310064,98
17053904,1404251477,69
17053904,1404244289,38
17053904,1404241090,50
17053904,1404229112,45
17053904,1404053567,62
17053904,1404017122,38
17053904,1403765851,39
21272062,1404859795,42
21272062,1404825833,33
21272062,1404795122,26
21272062,1404639869,48
21272062,1404249222,46
21272062,1404244396,26
21272062,1404241090,30
21272062,1404230366,8
21272062,1404218623,14
21272062,1403426559,27
2895687,1404862494,29
2895687,1404828961,22
2895687,1404793096,30
2895687,1404639691,12
2895687,1404584805,25
2895687,1404550723,51
2895687,1404526041,21
2895687,1404506137,25
2895687,1404462449,53
2895687,1404429611,18
1796591,1404241090,25
1796591,1404228810,45
1796591,1403514629,0
1796591,1403513839,23
1796591,1403275131,25
1796591,1403245127,21
1796591,1403235680,12
1796591,1403205562,35
1796591,1403194745,38
1796591,1403002659,42
4085736,1404643308,22
4085736,1404248948,14
4085736,1404241090,4
4085736,1404052380,3
4085736,1403565063,17
4085736,1403546481,15
4085736,1403539255,13
4085736,1402671270,14
4085736,1402630264,21
4085736,1402479852,9
6763340,1404248948,11
6763340,1404241090,21
6763340,1403772168,19
6763340,1403742223,24
6763340,1403640333,27
6763340,1403619190,20
6763340,1402341219,34
6763340,1401856248,29
6763340,1401834000,39
6763340,1401814729,30
4732760,1404931267,17
4732760,1404895766,19
4732760,1404865008,14
4732760,1404036247,16
4732760,1403988426,30
4732760,1403936934,9
4732760,1403704857,0
4732760,1403694250,12
4732760,1403413705,17
4732760,1403391620,4
1927340,1403704857,5
1927340,1403694319,18
1927340,1403666264,23
1927340,1403657128,22
1927340,1400524763,11
1927340,1400505302,16
1927340,1399725081,42
1927340,1399705736,10
1927340,1399682566,31
1927340,1399660801,36
21600824,1404234359,9
21600824,1403756876,12
21600824,1403734435,16
21600824,1403704857,10
21600824,1403558224,35
21600824,1403543312,15
21600824,1403342879,42
21600824,1403321695,19
21600824,1403212785,27
21600824,1403127821,23
17273523,1404851168,23
17273523,1404812436,29
17273523,1404598086,29
17273523,1404586847,11
17273523,1404582325,1
17273523,1404497956,16
17273523,1404485224,29
17273523,1403753480,25
17273523,1403732407,16
17273523,1403704857,8
4045234,1403704857,23
4045234,1403690312,34
4045234,1403672636,25
4045234,1403647261,1
4045234,1403625539,24
4045234,1403616105,18
4045234,1403595864,25
4045234,1403577815,26
4045234,1403570408,28
4045234,1403553766,29
7920150,1403801198,8
7920150,1403767658,9
7920150,1403752935,15
7920150,1403723887,16
7920150,1403704857,18
7920150,1403686504,19
7920150,1403669073,22
7920150,1403646837,17
7920150,1403639448,18
7920150,1403621398,25
4812554,1404130095,27
4812554,1404090429,47
4812554,1404056369,11
4812554,1403723887,14
4812554,1403704857,12
4812554,1403694250,11
4812554,1403428342,35
4812554,1403402150,42
4812554,1403226972,25
4812554,1403214714,11
19105465,1404948175,16
19105465,1404934641,25
19105465,1404748983,6
19105465,1404578849,17
19105465,1404564133,11
19105465,1404530149,10
19105465,1404507871,16
19105465,1404476785,15
19105465,1404452007,4
19105465,1404443093,3
8960366,1404875000,24
8960366,1404850461,29
8960366,1404826373,0
8960366,1404796284,5
8960366,1404643092,9
8960366,1404589557,32
8960366,1404560052,30
8960366,1404526347,20
8960366,1404494910,20
8960366,1404462449,48
1496385,1404949898,13
1496385,1404929647,5
1496385,1404859404,12
1496385,1404747184,16
1496385,1404630053,9
1496385,1403765681,7
1496385,1403728356,18
1496385,1403682538,37
1496385,1403587566,10
1496385,1403565720,26
631968,1404643174,13
631968,1404602122,0
631968,1404383543,11
631968,1404362874,7
631968,1403984063,16
631968,1403923439,5
631968,1403713611,9
631968,1403682538,19
631968,1403673230,4
631968,1403645712,7
9014581,1404349037,9
9014581,1404275215,22
9014581,1404034553,22
9014581,1403922975,18
9014581,1403726448,28
9014581,1403682538,37
9014581,1403670972,33
9014581,1403383474,30
9014581,1403339420,19
9014581,1403299718,19
5826309,1404746662,24
5826309,1404633356,20
5826309,1404595360,2
5826309,1403724871,19
5826309,1403713500,20
5826309,1403682538,15
5826309,1403664228,8
5826309,1403355801,9
5826309,1403316832,29
5826309,1403285878,13
1826666,1404855893,51
1826666,1404227754,58
1826666,1404035155,50
1826666,1404011449,22
1826666,1403682538,43
1826666,1403575718,39
1826666,1403544162,44
1826666,1403312140,31
1826666,1403141242,16
1826666,1402986919,74
13404796,1404880881,18
13404796,1404855120,31
13404796,1404818587,19
13404796,1404598247,29
13404796,1404570854,21
13404796,1404547039,16
13404796,1404521693,24
13404796,1404458528,28
13404796,1404423347,27
13404796,1404390595,36
18052376,1404946814,21
18052376,1404256126,37
18052376,1404251238,23
18052376,1403682538,36
18052376,1403647159,33
18052376,1403144818,34
18052376,1402993438,20
18052376,1402152935,0
18052376,1402146321,21
18052376,1402142488,16
8262856,1404950697,23
8262856,1404920421,22
8262856,1404608148,60
8262856,1404281947,26
8262856,1404258317,8
8262856,1403760367,40
8262856,1403713781,28
8262856,1403566304,25
8262856,1403570389,30
8262856,1403385728,32
10953603,1404205883,8
10953603,1404203052,14
10953603,1404187282,11
10953603,1404159294,28
10953603,1404161900,16
10953603,1404141937,30
10953603,1404125870,1
10953603,1404112872,1
10953603,1404073420,42
10953603,1403796260,26
5477932,1404205883,3
5477932,1404203052,11
5477932,1404187282,12
5477932,1404159294,32
5477932,1404161900,3
5477932,1404141937,14
5477932,1404125870,1
5477932,1404112872,0
5477932,1403756072,18
5477932,1403725528,21
7842137,1404338572,19
7842137,1404303453,14
7842137,1403725528,6
7842137,1403713781,28
7842137,1403685104,12
7842137,1403666824,14
7842137,1403656860,13
7842137,1403639866,17
7842137,1403611483,50
7842137,1403592260,26
2896303,1403801847,17
2896303,1403745482,6
2896303,1403725528,6
2896303,1403713781,41
2896303,1403685445,10
2896303,1403673437,26
2896303,1403487033,10
2896303,1403493132,16
2896303,1403467153,74
2896303,1403405868,38
4004520,1404951976,21
4004520,1404924224,8
4004520,1404903863,6
4004520,1404864979,27
4004520,1404851438,17
4004520,1404791728,10
4004520,1404648488,15
4004520,1404592902,10
4004520,1404317253,8
4004520,1404295848,13
17533984,1404309317,20
17533984,1404104065,34
17533984,1404068484,31
17533984,1404037349,25
17533984,1404023080,19
17533984,1404003736,13
17533984,1403809796,42
17533984,1403795126,24
17533984,1403736631,26
17533984,1403713781,23
1626521,1403713781,23
1626521,1403685445,14
1626521,1403562443,48
1626521,1403252439,36
1626521,1403218943,38
1626521,1403189118,16
1626521,1403191329,13
1626521,1403124577,13
1626521,1402990296,30
1626521,1402971475,17
7732149,1404022908,16
7732149,1403773406,70
7732149,1403735951,45
7732149,1403713781,46
7732149,1403692008,50
7732149,1403253595,24
7732149,1403231611,20
7732149,1402657969,10
7732149,1402642591,16
7732149,1402612865,7
7491760,1404855664,8
7491760,1404837595,7
7491760,1404557764,7
7491760,1404529230,11
7491760,1403781577,6
7491760,1403755911,28
7491760,1403725722,9
7491760,1403704314,18
7491760,1403691870,10
7491760,1403615876,22
2222933,1404740879,3
2222933,1404605534,15
2222933,1404583312,5
2222933,1404426462,17
2222933,1404405089,16
2222933,1404384914,7
2222933,1404361990,29
2222933,1404180192,19
2222933,1404163365,7
2222933,1403743940,9
5810305,1404813799,15
5810305,1404734041,13
5810305,1404645594,5
5810305,1404591323,21
5810305,1404509389,10
5810305,1404398487,8
5810305,1404377126,15
5810305,1404352730,22
5810305,1404262171,23
5810305,1404237047,48
27265134,1404648434,18
27265134,1404597135,17
27265134,1404586173,23
27265134,1404562206,17
27265134,1404495949,22
27265134,1404488009,12
27265134,1404452242,31
27265134,1404418047,45
27265134,1404398487,34
27265134,1404377126,19
13795052,1404852111,19
13795052,1404819026,15
13795052,1404574557,15
13795052,1404551769,23
13795052,1404521512,12
13795052,1404501164,22
13795052,1404443869,29
13795052,1404396665,31
13795052,1404148028,27
13795052,1404119734,16
2223649,1404337120,28
2223649,1404319508,15
2223649,1404308998,35
2223649,1404300643,28
2223649,1404281647,33
2223649,1404203944,42
2223649,1404189746,21
2223649,1404183290,23
2223649,1402569218,17
2223649,1402560584,18
1652471,1404309780,25
1652471,1404289520,19
1652471,1404273764,19
1652471,1404006488,28
1652471,1403507746,60
1652471,1403228347,10
1652471,1403207725,12
1652471,1402929880,10
1652471,1402913477,17
1652471,1402906059,20
2550305,1404945504,38
2550305,1404923714,73
2550305,1404572209,87
2550305,1404551107,19
2550305,1404517470,7
2550305,1404383944,57
2550305,1403560104,16
2550305,1403545099,47
2550305,1402531992,46
2550305,1402448332,41
3995254,1402845148,21
3995254,1402843675,3
3995254,1402840794,27
3995254,1402817393,19
3995254,1402820909,12
3995254,1402793967,14
3995254,1402140149,10
3995254,1401548651,24
3995254,1401067166,13
3995254,1401065640,22
1952431,1402822459,4
1952431,1402807492,9
1952431,1402742468,13
1952431,1401558954,7
1952431,1401529565,54
1952431,1401521492,19
1952431,1399522365,11
1952431,1399513848,28
1952431,1399496224,25
1952431,1398179583,18
22371636,1401407495,31
22371636,1398205892,12
22371636,1398203236,12
22371636,1398201342,12
22371636,1398197145,9
22371636,1398196446,15
22371636,1398193247,9
22371636,1398167856,9
22371636,1397788214,10
22371636,1397792128,20
1180902,1403549096,26
1180902,1403543562,13
1180902,1403387580,21
1180902,1402113462,71
1180902,1401751445,14
1180902,1401728494,10
1180902,1400587067,20
1180902,1400555089,23
1180902,1398175531,7
1180902,1398171704,25
4420570,1399473856,33
4420570,1398518276,6
4420570,1398171704,14
4420570,1398156293,22
4420570,1398139225,26
4420570,1398132845,20
4420570,1398111086,32
4420570,1398081128,28
4420570,1398048068,32
4420570,1397322788,35
7220707,1398171704,14
7220707,1398139225,31
7220707,1398132845,11
7220707,1396625261,41
7220707,1396594390,29
7220707,1390704091,11
7220707,1390667380,42
7220707,1390638045,17
7220707,1383625791,32
7220707,1383606638,15
2349122,1401443229,26
2349122,1401415491,24
2349122,1398831980,14
2349122,1398822110,22
2349122,1398807150,55
2349122,1398795098,13
2349122,1398780406,21
2349122,1398761842,19
2349122,1398734122,21
2349122,1398239745,28
8364197,1404947439,32
8364197,1404927157,27
8364197,1404906548,21
8364197,1404894419,33
8364197,1404463638,33
8364197,1404205371,22
8364197,1404190657,31
8364197,1403596427,37
8364197,1403487745,22
8364197,1403493385,25
3813193,1400321937,31
3813193,1400161471,20
3813193,1400132423,18
3813193,1400099308,2
3813193,1398812872,23
3813193,1398806836,26
3813193,1398793490,27
3813193,1398775351,29
3813193,1398680624,26
3813193,1398646592,29
5262122,1404915088,18
5262122,1404896068,19
5262122,1404158772,9
5262122,1404137733,16
5262122,1404116757,24
5262122,1403465814,32
5262122,1403456740,24
5262122,1403435233,26
5262122,1402804833,36
5262122,1402777924,11
14904147,1404526673,13
14904147,1404465831,73
14904147,1404443515,49
14904147,1404406360,46
14904147,1404368934,21
14904147,1402965019,28
14904147,1402535732,27
14904147,1402528136,6
14904147,1402507099,16
14904147,1402484505,47
20530672,1401795880,48
20530672,1400139302,14
20530672,1399042533,15
20530672,1399016178,18
20530672,1398998590,18
20530672,1398977523,24
20530672,1398957474,23
20530672,1398945251,14
20530672,1398940131,1
20530672,1398919225,0
20273840,1395036539,14
20273840,1395023370,13
20273840,1394839016,17
20273840,1385672290,25
20273840,1385653766,12
20273840,1385333680,17
20273840,1383846057,21
20273840,1383756600,13
20273840,1383678154,12
20273840,1383196113,19
19551520,1404915276,33
19551520,1404891219,27
19551520,1404520271,22
19551520,1404500213,12
19551520,1404456062,33
19551520,1404418503,35
19551520,1404395854,17
19551520,1404094665,21
19551520,1404067572,25
19551520,1404035389,23
1656367,1404899708,36
1656367,1404748086,35
1656367,1404644557,23
1656367,1404548716,14
1656367,1404432932,30
1656367,1404403983,50
1656367,1404384914,18
1656367,1404366755,25
1656367,1404337758,15
1656367,1404264012,36
2350630,1391528249,10
2350630,1391510056,13
2350630,1391486617,3
2350630,1390916341,11
2350630,1390886951,6
2350630,1390678019,0
2350630,1390112137,62
2350630,1390077882,12
2350630,1390056428,12
2350630,1390031882,19
4643612,1395726205,24
4643612,1383628172,9
4643612,1383569045,15
4643612,1383562551,8
4643612,1382551508,16
4643612,1382534841,1
4643612,1382418598,23
4643612,1382389442,5
4643612,1382075280,18
4643612,1381975340,25
1159182,1404351398,19
1159182,1403627138,25
1159182,1403565265,26
1159182,1403219403,34
1159182,1403210714,13
1159182,1402949450,4
1159182,1402932236,13
1159182,1402902975,29
1159182,1402877697,31
1159182,1402871856,22
9774551,1404910391,27
9774551,1404878463,16
9774551,1404845870,21
9774551,1404544664,7
9774551,1404530740,1
9774551,1404506022,28
9774551,1404485105,16
9774551,1403764693,30
9774551,1403760357,1
9774551,1403737818,15
14573853,1404286799,2
14573853,1404284264,1
14573853,1404266393,20
14573853,1404239460,32
14573853,1404242070,42
14573853,1404231770,0
14573853,1404003991,25
14573853,1403920281,16
14573853,1403786699,22
14573853,1403765257,21
11331069,1404286799,7
11331069,1404284264,1
11331069,1404266393,48
11331069,1404260137,11
11331069,1403922206,27
11331069,1403795975,45
11331069,1403625442,20
11331069,1403606728,23
11331069,1403598187,14
11331069,1400859757,41
13112860,1403931798,19
13112860,1403768050,24
13112860,1403555883,18
13112860,1402857723,18
13112860,1401729937,0
13112860,1401394121,5
13112860,1401362582,15
13112860,1401328936,20
13112860,1401096708,25
13112860,1401090326,10
5259014,1404188158,104
5259014,1404181108,27
5259014,1404153048,23
5259014,1404142297,19
5259014,1404111763,14
5259014,1404078355,28
5259014,1399019977,6
5259014,1399021171,27
5259014,1398546516,29
5259014,1398518273,25
3393674,1404898623,75
3393674,1404644230,69
3393674,1403609138,18
3393674,1402617450,33
3393674,1402572804,23
3393674,1402499161,50
3393674,1401752230,25
3393674,1401398679,57
3393674,1401010740,25
3393674,1400976454,23
3197655,1403489700,45
3197655,1403495806,60
3197655,1403482910,35
3197655,1403477152,46
3197655,1402829511,20
3197655,1402825300,23
3197655,1402809021,44
3197655,1402792327,55
3197655,1400326281,13
3197655,1400315587,11
1904844,1403759386,22
1904844,1403737352,33
1904844,1403703628,47
1904844,1403694055,17
1904844,1403656084,12
1904844,1403609287,56
1904844,1403183775,52
1904844,1403122905,34
1904844,1402502835,50
1904844,1402473310,31
1291067,1404561688,24
1291067,1404488384,18
1291067,1404308646,6
1291067,1403700436,19
1291067,1403190341,23
1291067,1402018583,14
1291067,1401903784,48
1291067,1401268064,11
1291067,1401253956,33
1291067,1401151274,39
2844697,1401764599,0
2844697,1401122362,23
2844697,1400261209,25
2844697,1400205012,2
2844697,1400135503,11
2844697,1400121488,2
2844697,1399624188,13
2844697,1399601657,0
2844697,1398902035,11
2844697,1398875338,14
18075151,1404585309,11
18075151,1404555881,20
18075151,1402560787,32
18075151,1401737374,34
18075151,1401310428,16
18075151,1401281425,26
18075151,1400555979,19
18075151,1399072975,24
18075151,1399053484,27
18075151,1397978004,30
15620700,1404945130,15
15620700,1404926974,31
15620700,1404908128,17
15620700,1404892949,29
15620700,1404199761,52
15620700,1404196881,45
15620700,1404204086,6
15620700,1404191275,19
15620700,1404183796,23
15620700,1404167034,29
12263126,1386230840,28
12263126,1386193612,35
12263126,1386156590,13
12263126,1386151918,19
12263126,1386011285,11
12263126,1385989749,13
12263126,1385990577,18
12263126,1385976554,11
12263126,1385971630,16
12263126,1385953944,24
7542977,1402971591,28
7542977,1402961885,32
7542977,1402919465,40
7542977,1402921244,31
7542977,1402465663,29
7542977,1402434278,18
7542977,1402417224,24
7542977,1402411930,13
7542977,1402178191,30
7542977,1401818736,28
3093087,1399503754,49
3093087,1399491159,29
3093087,1398885127,64
3093087,1394363293,72
3093087,1393249636,19
3093087,1393223172,45
3093087,1393182508,41
3093087,1393144087,19
